@RELATION compas

@ATTRIBUTE attribute_0 {0,1}
@ATTRIBUTE attribute_1 REAL
@ATTRIBUTE attribute_2 REAL
@ATTRIBUTE attribute_3 REAL
@ATTRIBUTE attribute_4 REAL
@ATTRIBUTE attribute_5 REAL
@ATTRIBUTE attribute_6 REAL
@ATTRIBUTE attribute_7 REAL
@ATTRIBUTE attribute_8 REAL
@ATTRIBUTE attribute_9 {0,1}
@ATTRIBUTE attribute_10 REAL
@ATTRIBUTE attribute_11 REAL
@ATTRIBUTE attribute_12 REAL
@ATTRIBUTE attribute_13 {0,1}
@ATTRIBUTE attribute_14 {0,1}
@ATTRIBUTE attribute_15 {0,1}

@DATA
1,52,0,3,0,0,4,-1,1,0,3,2,4,0,0,0
0,27,0,5,0,0,3,-1,1,0,5,3,3,0,1,0
1,26,0,5,0,0,1,-1,1,0,5,5,1,0,1,0
1,30,0,6,0,0,13,-1,1,0,6,2,13,0,0,1
1,34,0,10,0,0,8,37,200,0,10,8,8,0,1,1
1,21,0,10,0,1,1,117,1,0,10,9,1,0,1,0
1,46,0,6,0,0,12,-40,40,0,6,3,12,0,1,0
1,31,0,10,3,0,27,-1,1,0,10,10,27,0,1,1
1,25,2,8,12,7,19,-1,1,0,8,9,19,0,0,0
1,58,0,3,0,0,10,0,0,0,3,1,10,0,0,0
1,24,0,2,0,0,0,0,0,0,2,3,0,0,1,0
1,21,0,9,0,0,1,-40,40,0,9,8,1,0,1,0
1,25,0,7,2,0,5,-3,3,0,7,4,5,0,0,0
1,51,0,1,0,0,1,-11,12,0,1,1,1,0,1,0
1,21,0,7,0,0,1,-1,1,0,7,8,1,0,0,1
1,24,0,9,0,0,2,-1,4,0,9,9,2,0,1,0
1,30,0,8,0,0,2,-1,1,1,8,4,2,0,1,1
1,57,0,7,0,0,20,0,0,0,7,2,20,0,1,0
1,47,0,1,0,0,7,-1,1,0,1,1,7,0,1,0
1,29,0,2,0,0,0,-1,1,0,2,3,0,0,1,0
1,20,0,4,0,0,0,-1,1,0,4,7,0,0,0,0
1,33,0,6,0,0,3,-1,1,0,6,4,3,0,1,1
1,38,0,1,0,0,1,-1,1,1,1,1,1,1,0,0
1,44,0,1,0,0,0,-3,3,0,1,1,0,0,0,1
1,49,0,6,0,0,2,-1,1,0,6,3,2,0,0,0
1,26,0,2,0,0,0,-1,1,0,2,3,0,0,1,1
1,42,0,3,0,0,0,-1,1,0,3,1,0,0,0,0
1,40,0,1,0,0,0,-1,1,0,1,1,0,0,0,0
1,34,0,7,0,0,2,-1,1,0,7,6,2,0,0,0
0,43,0,2,0,0,0,-1,1,0,2,1,0,0,0,0
1,21,0,9,0,0,0,-2,2,1,9,6,0,1,0,0
0,29,0,10,0,0,0,-1,1,0,10,7,0,0,1,0
1,39,0,1,0,0,1,-4,5,0,1,1,1,0,1,1
1,40,0,5,0,0,8,-1,1,0,5,2,8,0,1,0
1,47,0,1,0,0,2,-25,25,0,1,1,2,0,0,1
1,21,0,9,0,0,3,-1,1,0,9,6,3,0,1,0
1,49,0,4,0,0,3,21,98,0,4,4,3,0,1,0
0,38,0,7,0,0,2,-1,4971,0,7,2,2,0,1,0
1,50,0,1,0,0,12,-22,22,0,1,1,12,0,1,0
1,37,0,1,0,0,0,0,1,0,1,1,0,0,0,0
0,48,0,2,0,0,0,-1,1,0,2,3,0,0,1,1
0,58,0,1,0,0,0,-1,1,0,1,1,0,0,0,0
1,21,0,3,0,1,0,-1,1,0,3,5,0,0,0,0
1,26,0,5,0,0,10,0,0,0,5,3,10,0,1,0
1,43,0,2,0,0,0,-4,5,0,2,1,0,0,0,0
1,36,0,7,0,0,0,-1,1,0,7,4,0,0,0,0
1,31,0,3,1,0,1,0,0,0,3,5,1,0,1,1
0,40,0,4,0,0,4,-1,1,0,4,1,4,0,0,1
1,33,0,9,0,0,0,-3,3,0,9,7,0,0,0,0
1,21,0,8,0,3,1,-25,25,0,8,6,1,0,1,0
1,31,0,1,0,0,1,-1,1,0,1,2,1,0,1,0
1,25,0,8,3,1,8,-1,1,0,8,5,8,0,1,0
1,59,0,3,0,0,4,-2,2,0,3,1,4,0,1,0
1,29,0,2,0,0,1,0,0,0,2,2,1,0,1,1
0,24,0,10,0,0,3,-1,1,0,10,9,3,0,1,1
1,28,0,7,1,0,10,-1,0,0,7,6,10,0,1,0
1,24,0,7,0,0,0,-1,1,0,7,7,0,0,1,0
1,61,0,1,0,0,0,-1,1,0,1,1,0,0,0,0
1,28,0,1,0,0,1,0,0,0,1,2,1,0,0,0
1,29,0,1,0,0,2,-1,1,0,1,3,2,0,0,0
1,29,0,2,0,0,0,-1,1,0,2,3,0,0,1,0
1,27,0,5,0,0,0,0,0,0,5,3,0,0,0,1
1,41,2,8,0,1,14,41,1,0,8,9,14,0,1,0
0,46,0,6,0,0,4,-56,56,0,6,3,4,0,1,1
1,26,0,3,0,0,4,0,0,0,3,2,4,0,1,0
0,23,0,8,0,0,2,126,0,1,8,6,2,0,1,1
1,23,0,7,0,0,2,0,1,0,7,5,2,0,1,0
1,33,0,1,0,0,0,-4,4,0,1,2,0,0,1,0
1,22,0,3,0,0,0,304,1,0,3,5,0,0,1,0
0,38,0,1,0,0,0,-1,1,0,1,1,0,0,1,0
1,24,0,6,0,0,0,-1,1,0,6,4,0,0,1,0
1,35,0,3,0,0,7,-1,1,0,3,3,7,0,1,0
1,24,0,5,0,0,0,-1,1,1,5,5,0,1,1,1
1,46,0,6,0,0,7,0,0,0,6,7,7,0,0,1
1,43,0,3,0,0,3,21,33,0,3,2,3,0,1,0
1,43,0,5,0,0,0,-1,1,0,5,4,0,0,1,0
1,29,0,4,0,0,2,-1,1,0,4,3,2,0,1,0
1,35,0,2,0,0,1,-1,1,0,2,2,1,0,1,0
1,26,0,10,0,0,20,0,0,0,10,10,20,0,1,0
1,20,0,8,0,0,0,0,0,0,8,6,0,0,1,1
1,20,0,10,0,0,0,-1,1,0,10,9,0,0,0,0
0,30,0,3,0,0,2,-1,1,0,3,2,2,0,1,0
1,20,0,3,0,0,0,123,75,0,3,5,0,0,1,0
1,52,0,1,0,0,0,-1,1,0,1,1,0,0,1,0
1,26,0,3,0,0,2,0,0,0,3,3,2,0,1,0
1,30,0,9,0,0,0,-1,1,0,9,3,0,0,0,0
0,36,0,6,0,0,7,-1,1,0,6,2,7,0,0,0
0,22,0,9,0,0,5,-42,15,0,9,6,5,0,1,0
0,44,0,1,0,0,1,-3,3,0,1,1,1,0,0,0
1,22,0,4,1,0,1,-1,1,0,4,5,1,0,0,0
1,32,0,5,0,0,5,-1,1,1,5,4,5,0,0,0
1,58,0,6,0,0,24,0,0,0,6,1,24,0,1,1
1,21,0,4,0,0,0,-1,1,0,4,6,0,0,1,0
1,25,0,7,1,0,3,-1,1,0,7,6,3,0,1,0
0,21,0,4,2,0,2,-1,1,0,4,5,2,0,0,0
1,24,0,2,0,0,0,-1,1,0,2,3,0,0,0,1
1,30,0,2,0,0,1,-18,18,0,2,2,1,0,1,0
1,21,0,6,0,0,1,-1,1,1,6,6,1,1,1,0
1,52,0,3,0,0,3,-1,1,0,3,1,3,0,1,0
1,33,0,8,0,0,2,14,132,0,8,8,2,0,0,1
0,21,1,6,0,0,1,81,79,1,6,6,1,1,1,0
1,25,0,3,0,0,0,-1,1,0,3,5,0,0,1,0
0,49,0,2,0,0,2,-1,1,0,2,1,2,0,0,0
1,52,0,4,0,0,3,0,1,0,4,2,3,0,0,0
1,40,0,1,0,0,0,0,0,0,1,1,0,0,1,1
1,32,2,10,0,2,11,0,0,0,10,7,11,0,1,0
1,24,0,3,0,2,1,-1,1,0,3,4,1,0,0,0
1,20,3,9,0,1,3,-1,1,0,9,10,3,0,0,0
1,33,0,8,0,0,1,-1,1,0,8,4,1,0,0,0
0,24,0,10,0,0,0,-1,2,0,10,6,0,0,0,0
1,21,0,5,0,0,1,-1,1,0,5,6,1,0,0,0
1,29,0,9,0,0,10,-1,1,0,9,4,10,0,1,1
1,31,0,10,0,0,1,-1,3437,0,10,4,1,0,1,0
1,24,0,1,0,0,0,565,0,0,1,1,0,0,1,0
1,32,0,1,0,0,0,-1,1,0,1,1,0,0,0,0
0,39,0,6,0,0,0,-2,2,0,6,2,0,0,0,0
1,20,0,6,0,1,0,-1,1,0,6,9,0,0,0,0
1,38,0,8,0,0,0,-1,1,0,8,8,0,0,1,0
1,32,0,9,1,0,12,-1,1,1,9,7,12,0,1,1
0,34,0,5,1,0,5,-412,412,0,5,4,5,0,1,1
0,34,0,5,0,0,5,-22,22,0,5,1,5,0,0,0
1,21,0,7,0,0,0,-1,1,0,7,7,0,0,0,0
0,27,0,7,0,0,3,-121,121,0,7,4,3,0,0,0
1,22,0,5,0,0,3,-41,41,0,5,5,3,0,1,0
1,31,0,3,0,0,7,22,71,0,3,2,7,0,1,0
1,46,0,7,0,0,9,-1,560,0,7,3,9,0,1,1
0,34,0,7,0,0,1,-1,1,1,7,3,1,1,1,0
1,37,0,4,0,0,2,-1,1,0,4,2,2,0,1,0
0,65,0,1,0,0,1,-1,1,0,1,1,1,0,0,0
1,23,0,6,0,0,1,-1,1,0,6,5,1,0,1,0
1,29,0,2,0,0,2,-1,1,0,2,3,2,0,0,0
1,22,0,8,0,2,5,-2,2,1,8,6,5,1,0,0
0,44,0,6,0,0,6,-1,1,0,6,3,6,0,1,0
1,66,0,1,0,0,0,-1,1,0,1,1,0,0,0,0
1,21,0,6,0,0,0,-6,7,0,6,6,0,0,1,0
1,28,0,2,0,0,0,-1,1,0,2,2,0,0,0,0
1,23,0,7,0,0,3,0,0,0,7,5,3,0,1,0
1,28,0,7,0,0,9,-134,134,0,7,8,9,0,0,0
1,22,0,3,0,0,0,-1,1,0,3,5,0,0,1,0
1,23,0,5,0,1,1,-1,1,0,5,4,1,0,1,0
1,20,0,5,0,2,0,0,1,0,5,8,0,0,1,0
1,25,1,9,0,0,4,-1,1,0,9,9,4,0,1,1
0,45,0,6,0,0,1,0,0,0,6,4,1,0,0,0
1,33,0,1,0,0,0,-4,4,0,1,2,0,0,1,0
1,51,0,6,0,0,8,-1,1,0,6,7,8,0,1,0
1,31,0,6,0,0,1,650,22,0,6,6,1,0,1,0
0,23,0,9,0,0,4,-1,1,0,9,5,4,0,0,0
1,25,0,5,0,0,2,-1,1,0,5,3,2,0,0,0
1,55,0,5,0,0,3,-1,142,0,5,3,3,0,1,0
1,24,0,2,0,1,1,-1,1,0,2,3,1,0,1,0
1,24,0,4,0,0,2,-1,1,0,4,4,2,0,1,1
1,34,0,6,0,0,5,-1,1,0,6,2,5,0,1,0
1,27,0,5,0,0,1,0,0,0,5,5,1,0,1,0
1,37,0,9,0,0,0,-1,1,0,9,3,0,0,1,0
1,39,0,3,0,0,2,-1,1,0,3,3,2,0,1,0
1,24,0,5,0,0,2,176,53,0,5,3,2,0,0,1
0,20,0,3,0,0,0,-2,2,1,3,6,0,1,0,0
0,30,0,9,0,0,1,-62,62,0,9,3,1,0,1,0
1,32,0,4,0,0,1,-30,30,0,4,2,1,0,1,1
1,24,0,1,0,0,0,-1,1,0,1,2,0,0,0,0
1,21,0,9,1,1,1,-1,1,0,9,6,1,0,1,1
1,44,0,4,0,0,7,0,1,0,4,3,7,0,1,1
1,28,0,8,0,0,4,747,366,0,8,7,4,0,1,1
1,24,0,7,0,0,1,0,0,0,7,7,1,0,1,0
1,47,0,8,0,0,23,-1,1,0,8,1,23,0,1,0
1,44,0,8,0,0,23,-1,1,0,8,5,23,0,0,0
1,55,0,4,0,0,5,-1,1,1,4,1,5,0,1,0
1,49,0,6,0,0,4,0,1,1,6,4,4,0,0,0
1,21,0,3,0,0,0,-1,1,0,3,5,0,0,0,1
1,31,0,8,0,0,6,-39,39,1,8,5,6,0,1,1
1,39,0,2,0,0,2,-1,1,0,2,2,2,0,0,1
1,27,0,2,0,0,3,206,238,0,2,2,3,0,1,1
1,23,0,5,0,0,2,-1,1,0,5,8,2,0,1,1
1,26,0,4,0,0,5,0,0,0,4,4,5,0,0,1
0,32,0,1,0,1,0,-1,2,0,1,1,0,0,0,0
0,22,0,9,0,0,1,-21,21,0,9,5,1,0,0,0
1,21,1,7,0,1,1,0,1,0,7,8,1,0,0,0
0,36,0,1,0,0,3,-2,2,0,1,1,3,0,0,0
1,30,0,2,0,0,0,-3,3,0,2,2,0,0,1,1
1,44,0,4,0,0,10,-7,7,0,4,2,10,0,1,0
1,26,0,8,0,0,10,-1,1,0,8,7,10,0,1,0
1,31,3,10,0,1,15,-1,1,0,10,4,15,0,1,0
0,25,0,4,0,0,2,-2,2,0,4,4,2,0,0,1
0,49,0,2,0,0,2,-1,1,0,2,1,2,0,0,0
0,30,0,6,0,0,9,-58,58,0,6,8,9,0,0,0
1,54,0,1,0,0,0,-1,1,0,1,1,0,0,1,0
1,29,0,7,0,1,9,-1,1,0,7,4,9,0,1,0
1,48,0,7,0,0,0,-1,1,0,7,4,0,0,0,1
1,33,0,5,0,0,8,0,0,0,5,3,8,0,1,0
1,35,0,6,0,0,4,-309,20,0,6,7,4,0,1,0
1,21,0,7,0,0,1,-15,15,0,7,8,1,0,1,0
0,60,0,1,0,0,0,-1,1,0,1,1,0,0,0,0
1,52,0,1,0,0,1,-1,1,0,1,1,1,0,0,0
1,57,0,5,0,0,12,0,1,0,5,1,12,0,0,0
1,45,0,3,0,0,15,-1,1,0,3,1,15,0,1,0
1,27,0,5,0,0,8,-1,1,0,5,3,8,0,0,0
1,21,0,5,0,0,0,-1,1,0,5,7,0,0,1,1
1,29,0,4,0,0,6,-1,1,0,4,2,6,0,0,0
1,41,0,4,0,0,1,-61,61,0,4,2,1,0,1,1
1,31,0,8,0,0,1,-1,1,0,8,8,1,0,1,0
1,29,0,10,0,0,12,-1,1,1,10,7,12,0,1,1
1,27,0,10,0,0,11,-1,1,0,10,9,11,0,1,0
1,22,0,3,0,0,1,-1,1,0,3,5,1,0,0,1
1,31,0,7,0,0,4,-1,1,1,7,7,4,1,0,0
1,27,0,4,1,0,1,-1,1,0,4,3,1,0,1,0
0,60,0,6,0,0,6,-1,1,0,6,4,6,0,0,1
1,21,0,2,0,0,1,-1,1,0,2,5,1,0,1,0
1,36,1,8,0,0,26,-1,1,0,8,4,26,0,1,0
1,23,0,7,0,1,10,-1,0,0,7,6,10,0,0,0
1,29,0,10,0,0,5,-1,1,0,10,8,5,0,1,1
0,20,0,6,0,0,0,-1,1,0,6,6,0,0,0,1
0,24,0,6,0,0,2,-1,1,0,6,4,2,0,1,0
0,25,0,4,0,0,0,0,0,0,4,4,0,0,0,0
1,24,0,4,0,0,1,0,0,0,4,4,1,0,1,0
1,38,0,6,0,0,8,-1,1,0,6,7,8,0,1,0
0,26,0,9,0,0,4,-1,1,0,9,7,4,0,1,1
1,21,0,3,0,0,0,0,0,0,3,6,0,0,1,0
1,35,0,1,0,0,1,-1,1,0,1,1,1,0,0,0
1,40,0,2,0,0,0,0,1,0,2,1,0,0,0,0
1,23,0,5,0,0,4,-1,1,0,5,4,4,0,0,1
1,26,0,8,0,0,10,-1,1,0,8,7,10,0,1,0
1,35,0,6,0,0,0,0,0,0,6,3,0,0,0,1
1,25,0,7,0,1,9,0,1,0,7,4,9,0,1,0
1,43,0,1,0,0,0,-1,1,0,1,1,0,0,1,0
1,24,0,3,0,0,2,-18,18,0,3,5,2,0,0,0
1,30,0,1,0,0,0,-1,1,0,1,1,0,0,1,1
1,24,0,4,0,0,8,-1,1,0,4,5,8,0,0,0
1,28,0,6,0,0,5,-1,1,0,6,5,5,0,1,0
1,45,0,1,0,0,2,-1,1,0,1,1,2,0,1,1
1,24,0,8,0,0,0,-3,3,0,8,7,0,0,1,0
1,32,0,5,0,0,0,0,1,0,5,4,0,0,1,0
1,34,0,5,0,0,1,-1,1,0,5,5,1,0,0,1
1,27,0,3,0,0,5,0,0,0,3,4,5,0,1,0
1,34,0,8,0,0,9,-46,46,0,8,4,9,0,1,0
1,39,0,10,1,1,8,197,0,0,10,9,8,0,1,0
1,53,0,2,0,0,5,0,0,0,2,1,5,0,1,0
1,34,0,2,0,0,3,-56,56,0,2,2,3,0,0,0
1,51,0,1,0,0,0,0,1,0,1,1,0,0,1,0
1,33,0,10,3,1,21,-1,1,0,10,8,21,0,1,0
1,53,0,4,0,0,1,0,0,0,4,1,1,0,1,0
1,32,0,1,0,0,0,-1,1,0,1,1,0,0,0,0
1,36,1,8,0,0,26,-1,1,0,8,4,26,0,1,0
1,21,0,9,0,1,1,-1,1,0,9,8,1,0,1,0
1,25,0,3,0,0,3,-58,58,0,3,3,3,0,0,0
1,28,0,4,0,1,4,-1,1,0,4,3,4,0,1,1
1,43,0,1,0,0,2,0,0,0,1,1,2,0,1,0
1,40,0,7,0,0,20,-1,1,0,7,4,20,0,1,0
1,24,0,9,2,1,8,-1,1,1,9,9,8,1,1,0
1,28,2,10,1,0,11,-1,1,0,10,5,11,0,1,0
1,23,0,7,0,0,3,0,1,0,7,5,3,0,1,1
0,29,0,3,0,0,0,0,0,0,3,2,0,0,0,1
1,31,0,9,0,0,19,-1,1,0,9,9,19,0,1,0
1,20,0,7,0,0,0,0,0,0,7,8,0,0,1,0
1,32,0,2,0,0,7,-1,1,0,2,1,7,0,1,1
1,21,0,5,0,0,2,-1,2,0,5,6,2,0,1,0
1,46,0,2,0,0,2,-14,14,0,2,1,2,0,0,0
1,52,0,5,0,0,7,-1,1,0,5,1,7,0,1,0
1,31,0,10,0,0,13,-1,1,0,10,9,13,0,1,0
1,53,0,4,0,0,2,-1,1,0,4,2,2,0,0,0
1,22,0,7,0,0,0,-1,1,0,7,8,0,0,1,0
1,36,0,5,0,0,4,-1,1,0,5,3,4,0,1,0
1,26,0,10,1,0,10,-1,1,0,10,10,10,0,1,0
1,23,0,8,0,0,0,-1,1,1,8,8,0,0,1,1
1,46,0,3,0,0,5,125,240,0,3,2,5,0,0,0
1,45,0,9,0,0,9,-1,1,0,9,4,9,0,0,0
1,56,0,2,0,0,3,-49,49,0,2,1,3,0,1,0
1,45,0,5,0,0,5,-4,4,0,5,3,5,0,0,0
1,24,0,3,0,0,0,-1,1,0,3,4,0,0,1,0
1,26,0,3,0,0,1,-1,1,0,3,4,1,0,0,1
1,22,0,5,0,0,2,-1,1,0,5,5,2,0,1,0
1,20,9,4,0,0,9,-70,23,0,4,7,9,0,1,1
0,34,0,3,0,0,1,-3,4,0,3,2,1,0,1,0
1,24,0,6,0,0,3,-3,3,0,6,6,3,0,1,1
1,20,0,3,0,0,2,-17,17,1,3,5,2,0,1,0
1,37,0,2,0,0,6,-1,1,0,2,1,6,0,1,1
0,35,0,6,0,0,2,-15,15,0,6,2,2,0,1,1
1,33,0,8,2,3,11,-57,57,0,8,7,11,0,1,0
0,31,0,7,0,0,1,-1,1,0,7,5,1,0,1,1
1,25,0,9,0,0,7,0,0,1,9,6,7,1,0,1
1,29,0,9,0,0,8,149,146,0,9,7,8,0,0,0
1,27,1,8,0,0,6,0,0,0,8,5,6,0,1,0
1,21,0,7,0,0,3,-1,0,0,7,6,3,0,1,0
0,39,0,2,0,0,0,-1,1,0,2,3,0,0,1,0
1,37,0,3,0,0,4,0,0,0,3,4,4,0,0,1
1,50,0,3,0,0,7,-1,1,0,3,1,7,0,1,0
1,50,1,10,0,0,16,-68,68,0,10,7,16,0,0,0
1,29,0,2,0,0,6,702,60,0,2,2,6,0,1,1
1,26,0,6,0,0,0,-1,1,1,6,4,0,1,0,0
1,31,0,7,0,0,9,-1,1,0,7,3,9,0,1,0
1,20,0,3,0,0,0,-1,1,0,3,6,0,0,1,0
1,31,5,9,0,0,10,-1,1,0,9,6,10,0,1,0
1,38,0,3,0,0,3,0,1,0,3,1,3,0,0,0
0,35,0,7,0,1,5,-1,1,1,7,3,5,1,1,0
0,22,0,7,0,0,0,-2,2,0,7,6,0,0,0,1
1,26,0,6,1,0,3,-1,1,0,6,5,3,0,1,1
1,31,0,1,0,0,0,-5,5,0,1,1,0,0,1,0
1,60,0,1,0,0,0,-1,1,0,1,1,0,0,0,0
1,23,0,7,0,0,3,-1,1,0,7,5,3,0,1,0
1,26,0,9,0,0,7,81,98,0,9,7,7,0,0,0
0,32,0,7,0,0,11,0,0,0,7,4,11,0,1,0
1,78,0,1,0,0,1,-1,1,0,1,1,1,0,0,0
1,52,0,1,0,0,0,-1,1,0,1,1,0,0,0,0
1,29,0,8,0,0,2,-40,40,0,8,4,2,0,1,0
1,19,3,9,0,0,2,-43,43,0,9,9,2,0,1,0
1,21,0,8,0,0,2,-1,1,0,8,8,2,0,1,0
0,34,0,7,0,0,6,-1,1,0,7,2,6,0,0,0
0,26,0,2,0,0,0,-2,3,0,2,2,0,0,0,0
1,33,0,9,0,0,10,0,0,0,9,8,10,0,0,0
1,38,0,9,0,0,3,-1,1,0,9,6,3,0,0,0
1,36,0,8,0,0,6,-32,32,0,8,7,6,0,1,0
0,25,0,3,0,0,0,-1,1,0,3,3,0,0,0,0
1,55,0,1,0,0,0,0,1,0,1,1,0,0,0,1
1,49,0,3,0,0,8,-1,1,0,3,1,8,0,0,1
1,48,0,1,0,0,1,2,169,0,1,1,1,0,1,1
0,34,0,7,0,0,0,0,1,0,7,3,0,0,0,0
1,39,0,7,0,0,5,-1,1,0,7,4,5,0,1,0
1,27,0,2,0,0,1,-41,41,0,2,3,1,0,1,0
1,51,0,1,0,0,2,-64,64,0,1,1,2,0,0,0
0,47,0,3,0,0,5,-1,1,0,3,1,5,0,1,1
1,25,0,4,0,0,2,0,0,1,4,6,2,1,0,0
1,25,0,5,0,0,2,-25,25,0,5,5,2,0,0,0
1,64,0,6,0,0,13,-1,1,0,6,3,13,0,1,0
1,49,0,1,0,0,2,-1,1,0,1,1,2,0,0,0
1,21,0,8,0,0,2,-1,1,0,8,8,2,0,1,0
1,37,0,9,0,0,22,-1,0,0,9,6,22,0,1,0
1,33,0,2,0,0,0,-1,1,0,2,1,0,0,1,1
1,33,0,2,0,0,1,-1,1,0,2,5,1,0,0,0
1,20,0,8,0,0,0,-1,1,0,8,7,0,0,1,1
1,29,0,2,0,0,1,0,0,0,2,2,1,0,1,0
1,35,0,1,0,0,2,0,1,0,1,1,2,0,1,0
0,33,0,3,0,0,2,-1,2,0,3,2,2,0,0,0
1,20,1,7,0,0,1,0,0,0,7,10,1,0,1,1
1,39,0,3,0,0,6,-1,1,0,3,1,6,0,1,0
1,26,1,6,0,0,2,-1,1,0,6,8,2,0,0,1
1,38,1,9,2,2,22,-34,15,1,9,9,22,0,1,0
0,24,0,5,0,0,3,0,0,0,5,4,3,0,1,0
1,22,0,6,0,0,2,-1,1,0,6,5,2,0,0,0
1,32,1,10,2,0,17,84,0,0,10,10,17,0,1,0
0,28,0,9,0,0,13,-1,1,0,9,6,13,0,1,1
1,25,0,8,0,1,7,507,47,0,8,9,7,0,1,1
1,22,0,4,0,0,0,0,1,0,4,6,0,0,1,0
1,20,0,4,0,0,0,-1,1,0,4,7,0,0,0,1
1,26,0,3,0,1,0,-1,1,0,3,3,0,0,0,1
1,31,0,6,0,1,10,-1,1,0,6,2,10,0,1,1
1,41,0,2,0,0,2,-47,47,0,2,2,2,0,0,0
1,23,0,2,0,0,0,-1,1,0,2,4,0,0,1,0
1,26,0,3,0,0,1,318,177,0,3,4,1,0,0,0
1,23,0,3,0,0,0,-1,1,0,3,5,0,0,1,0
1,23,0,4,0,0,1,-1,1,0,4,3,1,0,1,0
1,43,0,7,0,0,11,16,227,1,7,4,11,1,0,0
1,21,0,10,0,1,1,0,0,0,10,10,1,0,1,1
0,52,0,3,0,0,0,0,1,0,3,1,0,0,0,0
1,34,0,9,0,0,0,-6,6,0,9,8,0,0,1,0
1,36,0,2,0,0,1,-2,2,0,2,1,1,0,0,0
0,27,0,4,0,0,1,-14,14,0,4,2,1,0,0,0
1,70,0,1,0,0,1,-13,13,0,1,1,1,0,0,0
1,44,0,1,0,0,1,-1,1,0,1,1,1,0,0,0
1,45,0,1,0,0,0,0,0,0,1,1,0,0,1,0
0,20,0,6,0,0,1,-1,1,0,6,7,1,0,1,1
1,32,0,7,0,0,0,-1,1,0,7,4,0,0,0,0
1,25,0,3,0,1,1,-1,1,0,3,3,1,0,1,0
1,25,0,3,0,0,1,-1,1,0,3,2,1,0,0,0
1,57,0,4,0,0,1,-1,1,0,4,3,1,0,0,0
1,55,0,1,0,0,2,-1,1,0,1,1,2,0,0,0
1,50,0,2,0,0,0,0,0,0,2,1,0,0,0,1
1,28,0,9,1,0,18,0,0,0,9,7,18,0,1,0
1,22,0,3,0,0,1,-29,29,0,3,5,1,0,1,0
1,48,0,9,0,1,8,-1,1,0,9,4,8,0,1,0
1,24,0,9,0,0,7,-1,1,0,9,6,7,0,1,0
0,31,0,5,0,2,2,-1,1,0,5,4,2,0,0,0
0,30,0,3,1,0,4,0,1,0,3,2,4,0,1,0
0,34,0,3,0,0,0,-2,3,0,3,1,0,0,0,0
0,47,0,10,0,0,19,-1,1,0,10,2,19,0,1,1
1,31,0,4,0,0,0,0,1,0,4,3,0,0,1,1
1,30,0,7,0,0,0,0,0,0,7,3,0,0,1,1
1,53,0,2,0,0,3,-180,180,0,2,1,3,0,0,0
1,31,0,1,0,0,0,-1,1,0,1,2,0,0,1,0
0,22,0,4,1,0,1,-1,1,0,4,4,1,0,1,0
1,72,0,4,0,0,8,0,0,0,4,1,8,0,1,0
1,20,1,3,0,0,1,-37,37,1,3,7,1,1,1,1
1,58,0,2,0,0,5,-1,1,0,2,1,5,0,0,0
1,49,0,1,0,0,2,-1,1,0,1,1,2,0,1,0
1,24,0,6,0,0,11,-32,32,0,6,4,11,0,1,0
1,22,0,9,0,0,1,0,1,0,9,10,1,0,1,0
1,23,0,3,0,0,0,-1,1,0,3,4,0,0,1,1
1,35,0,6,0,0,7,-1,1,0,6,2,7,0,1,1
1,60,0,1,0,0,0,-3,3,0,1,1,0,0,0,0
1,20,1,4,0,0,1,57,117,0,4,6,1,0,1,0
1,22,0,9,0,0,1,0,0,1,9,9,1,1,1,0
1,38,0,6,0,0,4,-1,0,0,6,4,4,0,1,1
1,23,0,3,0,0,0,-1,1,0,3,4,0,0,1,0
0,27,0,4,0,0,1,-1,1,0,4,3,1,0,1,0
1,31,0,6,0,0,4,-1,1,0,6,7,4,0,1,0
0,52,0,1,0,0,3,0,0,0,1,1,3,0,1,0
1,22,0,5,0,0,1,235,427,0,5,6,1,0,1,1
1,24,0,3,0,0,2,-1,1,0,3,4,2,0,0,0
1,50,0,1,0,0,1,-1,1,0,1,1,1,0,1,0
1,49,0,7,0,0,0,-1,1,0,7,2,0,0,0,0
0,69,0,1,0,0,0,0,1,0,1,1,0,0,1,0
1,21,0,4,0,0,0,-1,1,0,4,7,0,0,0,0
1,34,0,2,0,0,3,-6,6,0,2,2,3,0,1,1
1,33,0,9,0,0,4,-7,7,0,9,7,4,0,1,0
1,22,0,7,0,2,0,-1,1,1,7,6,0,0,0,0
1,22,0,8,0,0,0,-1,1,0,8,6,0,0,0,0
0,42,0,2,0,0,2,-1,1,0,2,1,2,0,1,0
1,30,0,3,0,0,0,-1,1,0,3,2,0,0,0,0
1,53,0,1,0,0,3,-35,35,0,1,1,3,0,0,0
1,35,0,1,0,0,0,0,0,0,1,1,0,0,1,0
1,31,0,3,0,0,7,0,1,0,3,2,7,0,1,1
1,27,0,9,0,0,7,-1,1,0,9,6,7,0,1,1
1,27,0,2,0,0,1,-1,1,0,2,3,1,0,1,0
1,32,0,2,0,0,6,-1,2,0,2,1,6,0,1,0
1,54,0,9,0,0,15,-578,578,0,9,3,15,0,1,0
1,37,0,3,0,0,1,-1,1724,0,3,2,1,0,1,0
1,27,0,4,0,0,2,-36,36,0,4,3,2,0,0,0
1,37,0,7,0,0,4,-1,1,1,7,7,4,1,1,0
